-0.501 1.000 -0.000 0.000 0.499
-0.501 1.000 -0.000 0.000 0.499
-0.501 1.000 -0.000 0.000 0.499
-0.501 1.000 -0.000 0.000 0.499
-0.501 1.000 -0.000 0.000 0.499
-0.501 1.000 -0.000 0.000 0.499
-0.501 1.000 -0.000 0.000 0.499
