-4.868 44.643 43.643 0.000 0.497
-0.501 1.000 -0.000 0.000 0.499
-0.501 1.000 -0.000 0.000 0.499
-0.499 1.000 -0.000 0.000 0.501
-0.501 1.000 -0.000 0.000 0.499
-0.501 1.000 -0.000 0.000 0.499
-0.499 1.000 -0.000 0.000 0.501
-0.501 1.000 -0.000 0.000 0.499
-0.501 1.000 -0.000 0.000 0.499
-0.501 1.000 -0.000 0.000 0.499
-0.501 1.000 -0.000 0.000 0.499
